"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PG","[M+H]+","NL Head","FA1_NL_OH","FA2_NL_OH","exp_1","exp_2","exp_3","RT_min","RT_max","Comment","RT at Max Intensity","PG","[M+H]+","NL Head","FA1_NL_OH","FA2_NL_OH","exp_1","exp_2","exp_3","RT_min","RT_max","Comment","Number of Scans","PG","[M+H]+","NL Head","FA1_NL_OH","FA2_NL_OH","exp_1","exp_2","exp_3","RT_min","RT_max","Comment","Max Intensity","PG","[M+H]+","NL Head","FA1_NL_OH","FA2_NL_OH","exp_1","exp_2","exp_3","RT_min","RT_max","Comment","Average m/z","PG","[M+H]+","NL Head","FA1_NL_OH","FA2_NL_OH","exp_1","exp_2","exp_3","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PG","[M+H]+","NL Head","FA1_NL_OH","FA2_NL_OH","exp_1","exp_2","exp_3","RT_min","RT_max","Comment"
"","PG(21:0_23:0)+H",0,0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(21:0_23:0)+H",0,0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(21:0_23:0)+H",0,0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(21:0_23:0)+H",0,0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(21:0_23:0)+H",0,0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(21:0_23:0)+H","891.70501","720.69911","383.352","411.3833","71.0856","95.0855","123.1168","12.3820805555556","12.6820805555556","3336"
"","PG(21:0_25:0)+H",0,0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(21:0_25:0)+H",0,0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(21:0_25:0)+H",0,0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(21:0_25:0)+H",0,0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(21:0_25:0)+H",0,0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(21:0_25:0)+H","919.73631","748.73041","383.352","439.4146","71.0856","95.0855","123.1168","11.4925597222222","11.7925597222222","2989"
"","PG(21:0_25:0)+H",0,0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(21:0_25:0)+H",0,0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(21:0_25:0)+H",0,0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(21:0_25:0)+H",0,0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(21:0_25:0)+H",0,0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(21:0_25:0)+H","919.73631","748.73041","383.352","439.4146","71.0856","95.0855","123.1168","12.9798375","13.2798375","3482"
"","PG(21:0_25:0)+H",1,0,0,0,1,1,1,"10.90495","11.20495","15417","","PG(21:0_25:0)+H",11.14948,0,0,0,11.14948,11.14948,11.14948,"10.90495","11.20495","15417","","PG(21:0_25:0)+H",1,0,0,0,1,1,1,"10.90495","11.20495","15417","","PG(21:0_25:0)+H",131990.3,0,0,0,10173.83,12743.42,5970.614,"10.90495","11.20495","15417","","PG(21:0_25:0)+H",919.7374,0,0,0,71.0858,95.08574,123.117,"10.90495","11.20495","15417","","PG(21:0_25:0)+H","919.73631","748.73041","383.352","439.4146","71.0856","95.0855","123.1168","10.90495","11.20495","15417"
"","PG(22:0_22:0)+H",0,0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(22:0_22:0)+H",0,0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(22:0_22:0)+H",0,0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(22:0_22:0)+H",0,0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(22:0_22:0)+H",0,0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(22:0_22:0)+H","891.70491","720.69901","397.3676","397.3676","71.0856","95.0855","123.1168","12.3820805555556","12.6820805555556","3336"
"","PG(22:0_22:1)+H",0,0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(22:0_22:1)+H",0,0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(22:0_22:1)+H",0,0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(22:0_22:1)+H",0,0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(22:0_22:1)+H",0,0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(22:0_22:1)+H","889.68931","718.68341","397.3676","395.352","71.0856","95.0855","123.1168","11.8720916666667","12.1720916666667","4824"
"","PG(22:0_22:1)+H",0,0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(22:0_22:1)+H",0,0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(22:0_22:1)+H",0,0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(22:0_22:1)+H",0,0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(22:0_22:1)+H",0,0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(22:0_22:1)+H","889.68931","718.68341","397.3676","395.352","71.0856","95.0855","123.1168","10.5238555555556","10.8238555555556","6979"
"","PG(22:0_22:1)+H",0,0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(22:0_22:1)+H",0,0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(22:0_22:1)+H",0,0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(22:0_22:1)+H",0,0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(22:0_22:1)+H",0,0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(22:0_22:1)+H","889.68931","718.68341","397.3676","395.352","71.0856","95.0855","123.1168","10.2444196969697","10.5444196969697","14952"
"","PG(22:0_24:0)+H",0,0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(22:0_24:0)+H",0,0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(22:0_24:0)+H",0,0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(22:0_24:0)+H",0,0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(22:0_24:0)+H",0,0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(22:0_24:0)+H","919.73621","748.73031","397.3676","425.3989","71.0856","95.0855","123.1168","11.4925597222222","11.7925597222222","2989"
"","PG(22:0_24:0)+H",0,0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(22:0_24:0)+H",0,0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(22:0_24:0)+H",0,0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(22:0_24:0)+H",0,0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(22:0_24:0)+H",0,0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(22:0_24:0)+H","919.73621","748.73031","397.3676","425.3989","71.0856","95.0855","123.1168","12.9798375","13.2798375","3482"
"","PG(22:0_24:0)+H",1,0,0,0,1,1,1,"10.90495","11.20495","15417","","PG(22:0_24:0)+H",11.14948,0,0,0,11.14948,11.14948,11.14948,"10.90495","11.20495","15417","","PG(22:0_24:0)+H",1,0,0,0,1,1,1,"10.90495","11.20495","15417","","PG(22:0_24:0)+H",131990.3,0,0,0,10173.83,12743.42,5970.614,"10.90495","11.20495","15417","","PG(22:0_24:0)+H",919.7374,0,0,0,71.0858,95.08574,123.117,"10.90495","11.20495","15417","","PG(22:0_24:0)+H","919.73621","748.73031","397.3676","425.3989","71.0856","95.0855","123.1168","10.90495","11.20495","15417"
"","PG(22:0_24:1)+H",0,0,0,0,0,0,0,"10.9039527777778","11.2039527777778","3781","","PG(22:0_24:1)+H",0,0,0,0,0,0,0,"10.9039527777778","11.2039527777778","3781","","PG(22:0_24:1)+H",0,0,0,0,0,0,0,"10.9039527777778","11.2039527777778","3781","","PG(22:0_24:1)+H",0,0,0,0,0,0,0,"10.9039527777778","11.2039527777778","3781","","PG(22:0_24:1)+H",0,0,0,0,0,0,0,"10.9039527777778","11.2039527777778","3781","","PG(22:0_24:1)+H","917.72061","746.71471","397.3676","423.3833","71.0856","95.0855","123.1168","10.9039527777778","11.2039527777778","3781"
"","PG(22:0_24:1)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9604","","PG(22:0_24:1)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9604","","PG(22:0_24:1)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9604","","PG(22:0_24:1)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9604","","PG(22:0_24:1)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9604","","PG(22:0_24:1)+H","917.72061","746.71471","397.3676","423.3833","71.0856","95.0855","123.1168","10.5726125","10.8726125","9604"
"","PG(22:0_24:1)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9933","","PG(22:0_24:1)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9933","","PG(22:0_24:1)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9933","","PG(22:0_24:1)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9933","","PG(22:0_24:1)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9933","","PG(22:0_24:1)+H","917.72061","746.71471","397.3676","423.3833","71.0856","95.0855","123.1168","10.5726125","10.8726125","9933"
"","PG(22:0_24:1)+H",0,0,0,0,0,0,0,"11.1557763888889","11.4557763888889","17225","","PG(22:0_24:1)+H",0,0,0,0,0,0,0,"11.1557763888889","11.4557763888889","17225","","PG(22:0_24:1)+H",0,0,0,0,0,0,0,"11.1557763888889","11.4557763888889","17225","","PG(22:0_24:1)+H",0,0,0,0,0,0,0,"11.1557763888889","11.4557763888889","17225","","PG(22:0_24:1)+H",0,0,0,0,0,0,0,"11.1557763888889","11.4557763888889","17225","","PG(22:0_24:1)+H","917.72061","746.71471","397.3676","423.3833","71.0856","95.0855","123.1168","11.1557763888889","11.4557763888889","17225"
"","PG(22:1_24:0)+H",0,0,0,0,0,0,0,"10.9039527777778","11.2039527777778","3781","","PG(22:1_24:0)+H",0,0,0,0,0,0,0,"10.9039527777778","11.2039527777778","3781","","PG(22:1_24:0)+H",0,0,0,0,0,0,0,"10.9039527777778","11.2039527777778","3781","","PG(22:1_24:0)+H",0,0,0,0,0,0,0,"10.9039527777778","11.2039527777778","3781","","PG(22:1_24:0)+H",0,0,0,0,0,0,0,"10.9039527777778","11.2039527777778","3781","","PG(22:1_24:0)+H","917.72061","746.71471","395.352","425.3989","71.0856","95.0855","123.1168","10.9039527777778","11.2039527777778","3781"
"","PG(22:1_24:0)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9604","","PG(22:1_24:0)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9604","","PG(22:1_24:0)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9604","","PG(22:1_24:0)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9604","","PG(22:1_24:0)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9604","","PG(22:1_24:0)+H","917.72061","746.71471","395.352","425.3989","71.0856","95.0855","123.1168","10.5726125","10.8726125","9604"
"","PG(22:1_24:0)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9933","","PG(22:1_24:0)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9933","","PG(22:1_24:0)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9933","","PG(22:1_24:0)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9933","","PG(22:1_24:0)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9933","","PG(22:1_24:0)+H","917.72061","746.71471","395.352","425.3989","71.0856","95.0855","123.1168","10.5726125","10.8726125","9933"
"","PG(22:1_24:0)+H",0,0,0,0,0,0,0,"11.1557763888889","11.4557763888889","17225","","PG(22:1_24:0)+H",0,0,0,0,0,0,0,"11.1557763888889","11.4557763888889","17225","","PG(22:1_24:0)+H",0,0,0,0,0,0,0,"11.1557763888889","11.4557763888889","17225","","PG(22:1_24:0)+H",0,0,0,0,0,0,0,"11.1557763888889","11.4557763888889","17225","","PG(22:1_24:0)+H",0,0,0,0,0,0,0,"11.1557763888889","11.4557763888889","17225","","PG(22:1_24:0)+H","917.72061","746.71471","395.352","425.3989","71.0856","95.0855","123.1168","11.1557763888889","11.4557763888889","17225"
"","PG(22:1_24:1)+H",0,0,0,0,0,0,0,"10.6845097222222","10.9845097222222","6361","","PG(22:1_24:1)+H",0,0,0,0,0,0,0,"10.6845097222222","10.9845097222222","6361","","PG(22:1_24:1)+H",0,0,0,0,0,0,0,"10.6845097222222","10.9845097222222","6361","","PG(22:1_24:1)+H",0,0,0,0,0,0,0,"10.6845097222222","10.9845097222222","6361","","PG(22:1_24:1)+H",0,0,0,0,0,0,0,"10.6845097222222","10.9845097222222","6361","","PG(22:1_24:1)+H","915.70501","744.69911","395.352","423.3833","71.0856","95.0855","123.1168","10.6845097222222","10.9845097222222","6361"
"","PG(22:1_24:1)+H",0,0,0,0,0,0,0,"10.6010363636364","10.9010363636364","11790","","PG(22:1_24:1)+H",0,0,0,0,0,0,0,"10.6010363636364","10.9010363636364","11790","","PG(22:1_24:1)+H",0,0,0,0,0,0,0,"10.6010363636364","10.9010363636364","11790","","PG(22:1_24:1)+H",0,0,0,0,0,0,0,"10.6010363636364","10.9010363636364","11790","","PG(22:1_24:1)+H",0,0,0,0,0,0,0,"10.6010363636364","10.9010363636364","11790","","PG(22:1_24:1)+H","915.70501","744.69911","395.352","423.3833","71.0856","95.0855","123.1168","10.6010363636364","10.9010363636364","11790"
"","PG(22:1_24:1)+H",0,0,0,0,0,0,0,"10.2370069444444","10.5370069444444","13483","","PG(22:1_24:1)+H",0,0,0,0,0,0,0,"10.2370069444444","10.5370069444444","13483","","PG(22:1_24:1)+H",0,0,0,0,0,0,0,"10.2370069444444","10.5370069444444","13483","","PG(22:1_24:1)+H",0,0,0,0,0,0,0,"10.2370069444444","10.5370069444444","13483","","PG(22:1_24:1)+H",0,0,0,0,0,0,0,"10.2370069444444","10.5370069444444","13483","","PG(22:1_24:1)+H","915.70501","744.69911","395.352","423.3833","71.0856","95.0855","123.1168","10.2370069444444","10.5370069444444","13483"
"","PG(22:1_26:0)+H",0,0,0,0,0,0,0,"11.7732515151515","12.0732515151515","11769","","PG(22:1_26:0)+H",0,0,0,0,0,0,0,"11.7732515151515","12.0732515151515","11769","","PG(22:1_26:0)+H",0,0,0,0,0,0,0,"11.7732515151515","12.0732515151515","11769","","PG(22:1_26:0)+H",0,0,0,0,0,0,0,"11.7732515151515","12.0732515151515","11769","","PG(22:1_26:0)+H",0,0,0,0,0,0,0,"11.7732515151515","12.0732515151515","11769","","PG(22:1_26:0)+H","945.75191","774.74601","395.352","453.4302","71.0856","95.0855","123.1168","11.7732515151515","12.0732515151515","11769"
"","PG(22:2_24:0)+H",0,0,0,0,0,0,0,"10.6845097222222","10.9845097222222","6361","","PG(22:2_24:0)+H",0,0,0,0,0,0,0,"10.6845097222222","10.9845097222222","6361","","PG(22:2_24:0)+H",0,0,0,0,0,0,0,"10.6845097222222","10.9845097222222","6361","","PG(22:2_24:0)+H",0,0,0,0,0,0,0,"10.6845097222222","10.9845097222222","6361","","PG(22:2_24:0)+H",0,0,0,0,0,0,0,"10.6845097222222","10.9845097222222","6361","","PG(22:2_24:0)+H","915.70491","744.69901","393.3363","425.3989","71.0856","95.0855","123.1168","10.6845097222222","10.9845097222222","6361"
"","PG(22:2_24:0)+H",0,0,0,0,0,0,0,"10.6010363636364","10.9010363636364","11790","","PG(22:2_24:0)+H",0,0,0,0,0,0,0,"10.6010363636364","10.9010363636364","11790","","PG(22:2_24:0)+H",0,0,0,0,0,0,0,"10.6010363636364","10.9010363636364","11790","","PG(22:2_24:0)+H",0,0,0,0,0,0,0,"10.6010363636364","10.9010363636364","11790","","PG(22:2_24:0)+H",0,0,0,0,0,0,0,"10.6010363636364","10.9010363636364","11790","","PG(22:2_24:0)+H","915.70491","744.69901","393.3363","425.3989","71.0856","95.0855","123.1168","10.6010363636364","10.9010363636364","11790"
"","PG(22:2_24:0)+H",0,0,0,0,0,0,0,"10.2370069444444","10.5370069444444","13483","","PG(22:2_24:0)+H",0,0,0,0,0,0,0,"10.2370069444444","10.5370069444444","13483","","PG(22:2_24:0)+H",0,0,0,0,0,0,0,"10.2370069444444","10.5370069444444","13483","","PG(22:2_24:0)+H",0,0,0,0,0,0,0,"10.2370069444444","10.5370069444444","13483","","PG(22:2_24:0)+H",0,0,0,0,0,0,0,"10.2370069444444","10.5370069444444","13483","","PG(22:2_24:0)+H","915.70491","744.69901","393.3363","425.3989","71.0856","95.0855","123.1168","10.2370069444444","10.5370069444444","13483"
"","PG(22:2_24:1)+H",0,0,0,0,0,0,0,"11.2693027777778","11.5693027777778","9060","","PG(22:2_24:1)+H",0,0,0,0,0,0,0,"11.2693027777778","11.5693027777778","9060","","PG(22:2_24:1)+H",0,0,0,0,0,0,0,"11.2693027777778","11.5693027777778","9060","","PG(22:2_24:1)+H",0,0,0,0,0,0,0,"11.2693027777778","11.5693027777778","9060","","PG(22:2_24:1)+H",0,0,0,0,0,0,0,"11.2693027777778","11.5693027777778","9060","","PG(22:2_24:1)+H","913.68931","742.68341","393.3363","423.3833","71.0856","95.0855","123.1168","11.2693027777778","11.5693027777778","9060"
"","PG(22:2_26:0)+H",0,0,0,0,0,0,0,"11.4569236111111","11.7569236111111","9898","","PG(22:2_26:0)+H",0,0,0,0,0,0,0,"11.4569236111111","11.7569236111111","9898","","PG(22:2_26:0)+H",0,0,0,0,0,0,0,"11.4569236111111","11.7569236111111","9898","","PG(22:2_26:0)+H",0,0,0,0,0,0,0,"11.4569236111111","11.7569236111111","9898","","PG(22:2_26:0)+H",0,0,0,0,0,0,0,"11.4569236111111","11.7569236111111","9898","","PG(22:2_26:0)+H","943.73621","772.73031","393.3363","453.4302","71.0856","95.0855","123.1168","11.4569236111111","11.7569236111111","9898"
"","PG(22:2_26:0)+H",0,0,0,0,0,0,0,"11.2542606060606","11.5542606060606","14600","","PG(22:2_26:0)+H",0,0,0,0,0,0,0,"11.2542606060606","11.5542606060606","14600","","PG(22:2_26:0)+H",0,0,0,0,0,0,0,"11.2542606060606","11.5542606060606","14600","","PG(22:2_26:0)+H",0,0,0,0,0,0,0,"11.2542606060606","11.5542606060606","14600","","PG(22:2_26:0)+H",0,0,0,0,0,0,0,"11.2542606060606","11.5542606060606","14600","","PG(22:2_26:0)+H","943.73621","772.73031","393.3363","453.4302","71.0856","95.0855","123.1168","11.2542606060606","11.5542606060606","14600"
"","PG(22:3_24:0)+H",0,0,0,0,0,0,0,"11.2693027777778","11.5693027777778","9060","","PG(22:3_24:0)+H",0,0,0,0,0,0,0,"11.2693027777778","11.5693027777778","9060","","PG(22:3_24:0)+H",0,0,0,0,0,0,0,"11.2693027777778","11.5693027777778","9060","","PG(22:3_24:0)+H",0,0,0,0,0,0,0,"11.2693027777778","11.5693027777778","9060","","PG(22:3_24:0)+H",0,0,0,0,0,0,0,"11.2693027777778","11.5693027777778","9060","","PG(22:3_24:0)+H","913.68931","742.68341","391.3207","425.3989","71.0856","95.0855","123.1168","11.2693027777778","11.5693027777778","9060"
"","PG(22:3_25:0)+H",0,0,0,0,0,0,0,"11.5201444444444","11.8201444444444","12323","","PG(22:3_25:0)+H",0,0,0,0,0,0,0,"11.5201444444444","11.8201444444444","12323","","PG(22:3_25:0)+H",0,0,0,0,0,0,0,"11.5201444444444","11.8201444444444","12323","","PG(22:3_25:0)+H",0,0,0,0,0,0,0,"11.5201444444444","11.8201444444444","12323","","PG(22:3_25:0)+H",0,0,0,0,0,0,0,"11.5201444444444","11.8201444444444","12323","","PG(22:3_25:0)+H","927.70501","756.69911","391.3207","439.4146","71.0856","95.0855","123.1168","11.5201444444444","11.8201444444444","12323"
"","PG(22:3_26:0)+H",0,0,0,0,0,0,0,"10.9226625","11.2226625","6941","","PG(22:3_26:0)+H",0,0,0,0,0,0,0,"10.9226625","11.2226625","6941","","PG(22:3_26:0)+H",0,0,0,0,0,0,0,"10.9226625","11.2226625","6941","","PG(22:3_26:0)+H",0,0,0,0,0,0,0,"10.9226625","11.2226625","6941","","PG(22:3_26:0)+H",0,0,0,0,0,0,0,"10.9226625","11.2226625","6941","","PG(22:3_26:0)+H","941.72061","770.71471","391.3207","453.4302","71.0856","95.0855","123.1168","10.9226625","11.2226625","6941"
"","PG(22:3_26:0)+H",0,0,0,0,0,0,0,"12.1687151515152","12.4687151515152","8474","","PG(22:3_26:0)+H",0,0,0,0,0,0,0,"12.1687151515152","12.4687151515152","8474","","PG(22:3_26:0)+H",0,0,0,0,0,0,0,"12.1687151515152","12.4687151515152","8474","","PG(22:3_26:0)+H",0,0,0,0,0,0,0,"12.1687151515152","12.4687151515152","8474","","PG(22:3_26:0)+H",0,0,0,0,0,0,0,"12.1687151515152","12.4687151515152","8474","","PG(22:3_26:0)+H","941.72061","770.71471","391.3207","453.4302","71.0856","95.0855","123.1168","12.1687151515152","12.4687151515152","8474"
"","PG(22:4_26:0)+H",0,0,0,0,0,0,0,"11.6065","11.9065","8359","","PG(22:4_26:0)+H",0,0,0,0,0,0,0,"11.6065","11.9065","8359","","PG(22:4_26:0)+H",0,0,0,0,0,0,0,"11.6065","11.9065","8359","","PG(22:4_26:0)+H",0,0,0,0,0,0,0,"11.6065","11.9065","8359","","PG(22:4_26:0)+H",0,0,0,0,0,0,0,"11.6065","11.9065","8359","","PG(22:4_26:0)+H","939.70491","768.69901","389.305","453.4302","71.0856","95.0855","123.1168","11.6065","11.9065","8359"
"","PG(23:0_23:0)+H",0,0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(23:0_23:0)+H",0,0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(23:0_23:0)+H",0,0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(23:0_23:0)+H",0,0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(23:0_23:0)+H",0,0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(23:0_23:0)+H","919.73631","748.73041","411.3833","411.3833","71.0856","95.0855","123.1168","11.4925597222222","11.7925597222222","2989"
"","PG(23:0_23:0)+H",0,0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(23:0_23:0)+H",0,0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(23:0_23:0)+H",0,0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(23:0_23:0)+H",0,0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(23:0_23:0)+H",0,0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(23:0_23:0)+H","919.73631","748.73041","411.3833","411.3833","71.0856","95.0855","123.1168","12.9798375","13.2798375","3482"
"","PG(23:0_23:0)+H",1,0,0,0,1,1,1,"10.90495","11.20495","15417","","PG(23:0_23:0)+H",11.14948,0,0,0,11.14948,11.14948,11.14948,"10.90495","11.20495","15417","","PG(23:0_23:0)+H",1,0,0,0,1,1,1,"10.90495","11.20495","15417","","PG(23:0_23:0)+H",131990.3,0,0,0,10173.83,12743.42,5970.614,"10.90495","11.20495","15417","","PG(23:0_23:0)+H",919.7374,0,0,0,71.0858,95.08574,123.117,"10.90495","11.20495","15417","","PG(23:0_23:0)+H","919.73631","748.73041","411.3833","411.3833","71.0856","95.0855","123.1168","10.90495","11.20495","15417"
"","PG(24:0_24:1)+H",0,0,0,0,0,0,0,"11.7732515151515","12.0732515151515","11769","","PG(24:0_24:1)+H",0,0,0,0,0,0,0,"11.7732515151515","12.0732515151515","11769","","PG(24:0_24:1)+H",0,0,0,0,0,0,0,"11.7732515151515","12.0732515151515","11769","","PG(24:0_24:1)+H",0,0,0,0,0,0,0,"11.7732515151515","12.0732515151515","11769","","PG(24:0_24:1)+H",0,0,0,0,0,0,0,"11.7732515151515","12.0732515151515","11769","","PG(24:0_24:1)+H","945.75191","774.74601","425.3989","423.3833","71.0856","95.0855","123.1168","11.7732515151515","12.0732515151515","11769"
"","PG(24:1_24:1)+H",0,0,0,0,0,0,0,"11.4569236111111","11.7569236111111","9898","","PG(24:1_24:1)+H",0,0,0,0,0,0,0,"11.4569236111111","11.7569236111111","9898","","PG(24:1_24:1)+H",0,0,0,0,0,0,0,"11.4569236111111","11.7569236111111","9898","","PG(24:1_24:1)+H",0,0,0,0,0,0,0,"11.4569236111111","11.7569236111111","9898","","PG(24:1_24:1)+H",0,0,0,0,0,0,0,"11.4569236111111","11.7569236111111","9898","","PG(24:1_24:1)+H","943.73631","772.73041","423.3833","423.3833","71.0856","95.0855","123.1168","11.4569236111111","11.7569236111111","9898"
"","PG(24:1_24:1)+H",0,0,0,0,0,0,0,"11.2542606060606","11.5542606060606","14600","","PG(24:1_24:1)+H",0,0,0,0,0,0,0,"11.2542606060606","11.5542606060606","14600","","PG(24:1_24:1)+H",0,0,0,0,0,0,0,"11.2542606060606","11.5542606060606","14600","","PG(24:1_24:1)+H",0,0,0,0,0,0,0,"11.2542606060606","11.5542606060606","14600","","PG(24:1_24:1)+H",0,0,0,0,0,0,0,"11.2542606060606","11.5542606060606","14600","","PG(24:1_24:1)+H","943.73631","772.73041","423.3833","423.3833","71.0856","95.0855","123.1168","11.2542606060606","11.5542606060606","14600"
