"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer-EODS","[M-H]-","NL of EFA","[FAA+C2H2-H]-","[EFA-H]-","[FAA-H]-","[Sph-C2H8NO]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer-EODS","[M-H]-","NL of EFA","[FAA+C2H2-H]-","[EFA-H]-","[FAA-H]-","[Sph-C2H8NO]-","RT_min","RT_max","Comment","Number of Scans","Cer-EODS","[M-H]-","NL of EFA","[FAA+C2H2-H]-","[EFA-H]-","[FAA-H]-","[Sph-C2H8NO]-","RT_min","RT_max","Comment","Max Intensity","Cer-EODS","[M-H]-","NL of EFA","[FAA+C2H2-H]-","[EFA-H]-","[FAA-H]-","[Sph-C2H8NO]-","RT_min","RT_max","Comment","Average m/z","Cer-EODS","[M-H]-","NL of EFA","[FAA+C2H2-H]-","[EFA-H]-","[FAA-H]-","[Sph-C2H8NO]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer-EODS","[M-H]-","NL of EFA","[FAA+C2H2-H]-","[EFA-H]-","[FAA-H]-","[Sph-C2H8NO]-","RT_min","RT_max","Comment"
"","Cer-EODS(d15:0/14:1-O-15:0)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/14:1-O-15:0)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/14:1-O-15:0)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/14:1-O-15:0)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/14:1-O-15:0)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/14:1-O-15:0)-H","706.6349","482.4209","266.2126","241.2173","240.1969","197.1911","10.4557772727273","10.7557772727273","1755"
"","Cer-EODS(d15:0/15:0-O-15:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d15:0/15:0-O-15:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d15:0/15:0-O-15:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d15:0/15:0-O-15:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d15:0/15:0-O-15:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d15:0/15:0-O-15:0)-H","722.6663","498.4522","282.2439","241.2173","256.2282","197.1911","11.9297696969697","12.2297696969697","759"
"","Cer-EODS(d15:0/12:0-O-15:1)-H",0,0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer-EODS(d15:0/12:0-O-15:1)-H",0,0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer-EODS(d15:0/12:0-O-15:1)-H",0,0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer-EODS(d15:0/12:0-O-15:1)-H",0,0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer-EODS(d15:0/12:0-O-15:1)-H",0,0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer-EODS(d15:0/12:0-O-15:1)-H","678.6036","456.4053","240.1969","239.2017","214.1813","197.1911","9.8607848484848","10.1607848484848","1372"
"","Cer-EODS(d15:0/13:0-O-15:1)-H",0,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-EODS(d15:0/13:0-O-15:1)-H",10.4723,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-EODS(d15:0/13:0-O-15:1)-H",2,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-EODS(d15:0/13:0-O-15:1)-H",774.0684,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-EODS(d15:0/13:0-O-15:1)-H",692.62145,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-EODS(d15:0/13:0-O-15:1)-H","692.6193","470.4209","254.2126","239.2017","228.1969","197.1911","10.3349015151515","10.6349015151515","366"
"","Cer-EODS(d15:0/13:0-O-15:1)-H",0,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-EODS(d15:0/13:0-O-15:1)-H",10.4723,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-EODS(d15:0/13:0-O-15:1)-H",2,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-EODS(d15:0/13:0-O-15:1)-H",774.0684,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-EODS(d15:0/13:0-O-15:1)-H",692.62145,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-EODS(d15:0/13:0-O-15:1)-H","692.6193","470.4209","254.2126","239.2017","228.1969","197.1911","10.1740090909091","10.4740090909091","470"
"","Cer-EODS(d15:0/13:1-O-15:1)-H",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-EODS(d15:0/13:1-O-15:1)-H",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-EODS(d15:0/13:1-O-15:1)-H",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-EODS(d15:0/13:1-O-15:1)-H",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-EODS(d15:0/13:1-O-15:1)-H",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-EODS(d15:0/13:1-O-15:1)-H","690.6036","468.4053","252.1969","239.2017","226.1813","197.1911","9.3155606060606","9.6155606060606","1495"
"","Cer-EODS(d15:0/14:0-O-15:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/14:0-O-15:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/14:0-O-15:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/14:0-O-15:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/14:0-O-15:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/14:0-O-15:1)-H","706.6349","484.4366","268.2282","239.2017","242.2126","197.1911","10.4557772727273","10.7557772727273","1755"
"","Cer-EODS(d15:0/12:0-O-16:0)-H",1,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-EODS(d15:0/12:0-O-16:0)-H",11.29021,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-EODS(d15:0/12:0-O-16:0)-H",1,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-EODS(d15:0/12:0-O-16:0)-H",8007.366,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-EODS(d15:0/12:0-O-16:0)-H",694.6364,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-EODS(d15:0/12:0-O-16:0)-H","694.6349","456.4053","240.1969","255.233","214.1813","197.1911","11.1295590909091","11.4295590909091","108"
"","Cer-EODS(d15:0/12:0-O-16:0)-H",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-EODS(d15:0/12:0-O-16:0)-H",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-EODS(d15:0/12:0-O-16:0)-H",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-EODS(d15:0/12:0-O-16:0)-H",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-EODS(d15:0/12:0-O-16:0)-H",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-EODS(d15:0/12:0-O-16:0)-H","694.6349","456.4053","240.1969","255.233","214.1813","197.1911","10.5101439393939","10.8101439393939","1160"
"","Cer-EODS(d15:0/12:0-O-16:0)-H",1,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-EODS(d15:0/12:0-O-16:0)-H",11.29021,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-EODS(d15:0/12:0-O-16:0)-H",1,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-EODS(d15:0/12:0-O-16:0)-H",8007.366,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-EODS(d15:0/12:0-O-16:0)-H",694.6364,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-EODS(d15:0/12:0-O-16:0)-H","694.6349","456.4053","240.1969","255.233","214.1813","197.1911","11.0714060606061","11.3714060606061","3271"
"","Cer-EODS(d15:0/12:1-O-16:0)-H",0,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-EODS(d15:0/12:1-O-16:0)-H",10.4723,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-EODS(d15:0/12:1-O-16:0)-H",2,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-EODS(d15:0/12:1-O-16:0)-H",774.0684,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-EODS(d15:0/12:1-O-16:0)-H",692.62145,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-EODS(d15:0/12:1-O-16:0)-H","692.6193","454.3896","238.1813","255.233","212.1656","197.1911","10.3349015151515","10.6349015151515","366"
"","Cer-EODS(d15:0/12:1-O-16:0)-H",0,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-EODS(d15:0/12:1-O-16:0)-H",10.4723,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-EODS(d15:0/12:1-O-16:0)-H",2,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-EODS(d15:0/12:1-O-16:0)-H",774.0684,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-EODS(d15:0/12:1-O-16:0)-H",692.62145,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-EODS(d15:0/12:1-O-16:0)-H","692.6193","454.3896","238.1813","255.233","212.1656","197.1911","10.1740090909091","10.4740090909091","470"
"","Cer-EODS(d15:0/13:0-O-16:0)-H",0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-EODS(d15:0/13:0-O-16:0)-H",0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-EODS(d15:0/13:0-O-16:0)-H",0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-EODS(d15:0/13:0-O-16:0)-H",0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-EODS(d15:0/13:0-O-16:0)-H",0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-EODS(d15:0/13:0-O-16:0)-H","708.6506","470.4209","254.2126","255.233","228.1969","197.1911","11.3712712121212","11.6712712121212","402"
"","Cer-EODS(d15:0/13:0-O-16:0)-H",0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-EODS(d15:0/13:0-O-16:0)-H",0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-EODS(d15:0/13:0-O-16:0)-H",0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-EODS(d15:0/13:0-O-16:0)-H",0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-EODS(d15:0/13:0-O-16:0)-H",0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-EODS(d15:0/13:0-O-16:0)-H","708.6506","470.4209","254.2126","255.233","228.1969","197.1911","11.5306954545455","11.8306954545455","2733"
"","Cer-EODS(d15:0/13:1-O-16:0)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/13:1-O-16:0)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/13:1-O-16:0)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/13:1-O-16:0)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/13:1-O-16:0)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/13:1-O-16:0)-H","706.6349","468.4053","252.1969","255.233","226.1813","197.1911","10.4557772727273","10.7557772727273","1755"
"","Cer-EODS(d15:0/14:0-O-16:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d15:0/14:0-O-16:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d15:0/14:0-O-16:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d15:0/14:0-O-16:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d15:0/14:0-O-16:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d15:0/14:0-O-16:0)-H","722.6663","484.4366","268.2282","255.233","242.2126","197.1911","11.9297696969697","12.2297696969697","759"
"","Cer-EODS(d15:0/12:0-O-16:1)-H",0,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-EODS(d15:0/12:0-O-16:1)-H",10.4723,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-EODS(d15:0/12:0-O-16:1)-H",2,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-EODS(d15:0/12:0-O-16:1)-H",774.0684,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-EODS(d15:0/12:0-O-16:1)-H",692.62145,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-EODS(d15:0/12:0-O-16:1)-H","692.6193","456.4053","240.1969","253.2173","214.1813","197.1911","10.3349015151515","10.6349015151515","366"
"","Cer-EODS(d15:0/12:0-O-16:1)-H",0,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-EODS(d15:0/12:0-O-16:1)-H",10.4723,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-EODS(d15:0/12:0-O-16:1)-H",2,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-EODS(d15:0/12:0-O-16:1)-H",774.0684,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-EODS(d15:0/12:0-O-16:1)-H",692.62145,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-EODS(d15:0/12:0-O-16:1)-H","692.6193","456.4053","240.1969","253.2173","214.1813","197.1911","10.1740090909091","10.4740090909091","470"
"","Cer-EODS(d15:0/12:1-O-16:1)-H",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-EODS(d15:0/12:1-O-16:1)-H",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-EODS(d15:0/12:1-O-16:1)-H",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-EODS(d15:0/12:1-O-16:1)-H",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-EODS(d15:0/12:1-O-16:1)-H",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-EODS(d15:0/12:1-O-16:1)-H","690.6036","454.3896","238.1813","253.2173","212.1656","197.1911","9.3155606060606","9.6155606060606","1495"
"","Cer-EODS(d15:0/13:0-O-16:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/13:0-O-16:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/13:0-O-16:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/13:0-O-16:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/13:0-O-16:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/13:0-O-16:1)-H","706.6349","470.4209","254.2126","253.2173","228.1969","197.1911","10.4557772727273","10.7557772727273","1755"
"","Cer-EODS(d15:0/12:0-O-16:2)-H",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-EODS(d15:0/12:0-O-16:2)-H",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-EODS(d15:0/12:0-O-16:2)-H",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-EODS(d15:0/12:0-O-16:2)-H",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-EODS(d15:0/12:0-O-16:2)-H",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-EODS(d15:0/12:0-O-16:2)-H","690.6036","456.4053","240.1969","251.2017","214.1813","197.1911","9.3155606060606","9.6155606060606","1495"
"","Cer-EODS(d15:0/12:0-O-17:0)-H",0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-EODS(d15:0/12:0-O-17:0)-H",0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-EODS(d15:0/12:0-O-17:0)-H",0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-EODS(d15:0/12:0-O-17:0)-H",0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-EODS(d15:0/12:0-O-17:0)-H",0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-EODS(d15:0/12:0-O-17:0)-H","708.6506","456.4053","240.1969","269.2486","214.1813","197.1911","11.3712712121212","11.6712712121212","402"
"","Cer-EODS(d15:0/12:0-O-17:0)-H",0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-EODS(d15:0/12:0-O-17:0)-H",0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-EODS(d15:0/12:0-O-17:0)-H",0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-EODS(d15:0/12:0-O-17:0)-H",0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-EODS(d15:0/12:0-O-17:0)-H",0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-EODS(d15:0/12:0-O-17:0)-H","708.6506","456.4053","240.1969","269.2486","214.1813","197.1911","11.5306954545455","11.8306954545455","2733"
"","Cer-EODS(d15:0/12:1-O-17:0)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/12:1-O-17:0)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/12:1-O-17:0)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/12:1-O-17:0)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/12:1-O-17:0)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/12:1-O-17:0)-H","706.6349","454.3896","238.1813","269.2486","212.1656","197.1911","10.4557772727273","10.7557772727273","1755"
"","Cer-EODS(d15:0/13:0-O-17:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d15:0/13:0-O-17:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d15:0/13:0-O-17:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d15:0/13:0-O-17:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d15:0/13:0-O-17:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d15:0/13:0-O-17:0)-H","722.6663","470.4209","254.2126","269.2486","228.1969","197.1911","11.9297696969697","12.2297696969697","759"
"","Cer-EODS(d15:0/12:0-O-17:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/12:0-O-17:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/12:0-O-17:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/12:0-O-17:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/12:0-O-17:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d15:0/12:0-O-17:1)-H","706.6349","456.4053","240.1969","267.233","214.1813","197.1911","10.4557772727273","10.7557772727273","1755"
"","Cer-EODS(d15:0/12:0-O-18:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d15:0/12:0-O-18:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d15:0/12:0-O-18:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d15:0/12:0-O-18:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d15:0/12:0-O-18:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d15:0/12:0-O-18:0)-H","722.6663","456.4053","240.1969","283.2643","214.1813","197.1911","11.9297696969697","12.2297696969697","759"
"","Cer-EODS(d16:0/12:0-O-14:0)-H",1,0,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-EODS(d16:0/12:0-O-14:0)-H",10.8619,0,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-EODS(d16:0/12:0-O-14:0)-H",1,0,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-EODS(d16:0/12:0-O-14:0)-H",1057.556,0,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-EODS(d16:0/12:0-O-14:0)-H",680.6201,0,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-EODS(d16:0/12:0-O-14:0)-H","680.6193","470.4209","240.1969","227.2017","214.1813","211.2067","10.6999696969697","10.9999696969697","227"
"","Cer-EODS(d16:0/12:0-O-14:0)-H",0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-EODS(d16:0/12:0-O-14:0)-H",0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-EODS(d16:0/12:0-O-14:0)-H",0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-EODS(d16:0/12:0-O-14:0)-H",0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-EODS(d16:0/12:0-O-14:0)-H",0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-EODS(d16:0/12:0-O-14:0)-H","680.6193","470.4209","240.1969","227.2017","214.1813","211.2067","10.5248181818182","10.8248181818182","1553"
"","Cer-EODS(d16:0/12:1-O-14:0)-H",0,0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer-EODS(d16:0/12:1-O-14:0)-H",0,0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer-EODS(d16:0/12:1-O-14:0)-H",0,0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer-EODS(d16:0/12:1-O-14:0)-H",0,0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer-EODS(d16:0/12:1-O-14:0)-H",0,0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer-EODS(d16:0/12:1-O-14:0)-H","678.6036","468.4053","238.1813","227.2017","212.1656","211.2067","9.8607848484848","10.1607848484848","1372"
"","Cer-EODS(d16:0/13:0-O-14:0)-H",1,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-EODS(d16:0/13:0-O-14:0)-H",11.29021,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-EODS(d16:0/13:0-O-14:0)-H",1,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-EODS(d16:0/13:0-O-14:0)-H",8007.366,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-EODS(d16:0/13:0-O-14:0)-H",694.6364,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-EODS(d16:0/13:0-O-14:0)-H","694.6349","484.4366","254.2126","227.2017","228.1969","211.2067","11.1295590909091","11.4295590909091","108"
"","Cer-EODS(d16:0/13:0-O-14:0)-H",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-EODS(d16:0/13:0-O-14:0)-H",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-EODS(d16:0/13:0-O-14:0)-H",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-EODS(d16:0/13:0-O-14:0)-H",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-EODS(d16:0/13:0-O-14:0)-H",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-EODS(d16:0/13:0-O-14:0)-H","694.6349","484.4366","254.2126","227.2017","228.1969","211.2067","10.5101439393939","10.8101439393939","1160"
"","Cer-EODS(d16:0/13:0-O-14:0)-H",1,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-EODS(d16:0/13:0-O-14:0)-H",11.29021,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-EODS(d16:0/13:0-O-14:0)-H",1,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-EODS(d16:0/13:0-O-14:0)-H",8007.366,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-EODS(d16:0/13:0-O-14:0)-H",694.6364,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-EODS(d16:0/13:0-O-14:0)-H","694.6349","484.4366","254.2126","227.2017","228.1969","211.2067","11.0714060606061","11.3714060606061","3271"
"","Cer-EODS(d16:0/13:1-O-14:0)-H",0,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-EODS(d16:0/13:1-O-14:0)-H",10.4723,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-EODS(d16:0/13:1-O-14:0)-H",2,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-EODS(d16:0/13:1-O-14:0)-H",774.0684,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-EODS(d16:0/13:1-O-14:0)-H",692.62145,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-EODS(d16:0/13:1-O-14:0)-H","692.6193","482.4209","252.1969","227.2017","226.1813","211.2067","10.3349015151515","10.6349015151515","366"
"","Cer-EODS(d16:0/13:1-O-14:0)-H",0,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-EODS(d16:0/13:1-O-14:0)-H",10.4723,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-EODS(d16:0/13:1-O-14:0)-H",2,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-EODS(d16:0/13:1-O-14:0)-H",774.0684,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-EODS(d16:0/13:1-O-14:0)-H",692.62145,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-EODS(d16:0/13:1-O-14:0)-H","692.6193","482.4209","252.1969","227.2017","226.1813","211.2067","10.1740090909091","10.4740090909091","470"
"","Cer-EODS(d16:0/14:0-O-14:0)-H",0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-EODS(d16:0/14:0-O-14:0)-H",0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-EODS(d16:0/14:0-O-14:0)-H",0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-EODS(d16:0/14:0-O-14:0)-H",0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-EODS(d16:0/14:0-O-14:0)-H",0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-EODS(d16:0/14:0-O-14:0)-H","708.6506","498.4522","268.2282","227.2017","242.2126","211.2067","11.3712712121212","11.6712712121212","402"
